Symbol,Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
UAE,UAE,iShares MSCI UAE Capped ETF,16.9999,41649755,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/uae
ESGU,ESGU,iShares MSCI USA ESG Optimized ETF,51.3,5130000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/esgu
IBB,IBB,iShares Nasdaq Biotechnology Index Fund,287.49,8064094500,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ibb
SOXX,SOXX,iShares PHLX SOX Semiconductor Sector Index Fund,134.36,920366000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/soxx
EMIF,EMIF,iShares S&P Emerging Markets Infrastructure Index Fund,31.3699,47054850,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/emif
ICLN,ICLN,iShares S&P Global Clean Energy Index Fund,8.43,79242000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/icln
WOOD,WOOD,iShares S&P Global Timber & Forestry Index Fund,58.5,242190000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wood
INDY,INDY,iShares S&P India Nifty 50 Index Fund,32.05,841312500,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/indy
ISHG,ISHG,iShares S&P/Citigroup 1-3 Year International Treasury Bond Fun,78.99,71091000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ishg
IGOV,IGOV,iShares S&P/Citigroup International Treasury Bond Fund,92.55,596947500,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/igov
ISLE,ISLE,"Isle of Capri Casinos, Inc.",26.01,1075758488,n/a,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/isle
ISRL,ISRL,"Isramco, Inc.",116.8,317426308.8,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/isrl
ITI,ITI,"Iteris, Inc.",5.05,162809273,n/a,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/iti
ITRI,ITRI,"Itron, Inc.",61.6,2380716615,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/itri
ITRN,ITRN,Ituran Location and Control Ltd.,30.45,714826874,n/a,n/a,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/itrn
ITUS,ITUS,ITUS Corporation,2.05,22031876.85,n/a,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/itus
IVENC,IVENC,Ivy NextShares,99.99,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ivenc
IVFGC,IVFGC,Ivy NextShares,99.99,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ivfgc
IVFVC,IVFVC,Ivy NextShares,99.99,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ivfvc
IXYS,IXYS,IXYS Corporation,13.95,440978890.5,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/ixys
IZEA,IZEA,IZEA Inc.,3.7,20982344.8,n/a,n/a,Consumer Services,Advertising,http://www.nasdaq.com/symbol/izea
JJSF,JJSF,J & J Snack Foods Corp.,134.48,2516021957,n/a,n/a,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/jjsf
MAYS,MAYS,"J. W. Mays, Inc.",39.85,80328833,n/a,n/a,Consumer Services,Building operators,http://www.nasdaq.com/symbol/mays
JBHT,JBHT,"J.B. Hunt Transport Services, Inc.",90.95,10002953850,n/a,n/a,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/jbht
JCOM,JCOM,"j2 Global, Inc.",84.68,4080698885,n/a,n/a,Technology,Telecommunications Equipment,http://www.nasdaq.com/symbol/jcom
JASO,JASO,"JA Solar Holdings, Co., Ltd.",6.52,262666037,40286202,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/jaso
JKHY,JKHY,"Jack Henry & Associates, Inc.",95.63,7423726203,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/jkhy
JACK,JACK,Jack In The Box Inc.,101.08,3198346473,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/jack
JXSB,JXSB,Jacksonville Bancorp Inc.,30.9525,55767150.2,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/jxsb
JAGX,JAGX,"Jaguar Animal Health, Inc.",0.7901,11396503.53,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/jagx
JAKK,JAKK,"JAKKS Pacific, Inc.",5.1,118363528.5,n/a,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/jakk
JMBA,JMBA,"Jamba, Inc.",8.34,127850640.4,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/jmba
JRVR,JRVR,"James River Group Holdings, Ltd.",42.12,1235145160,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/jrvr
SGQI,SGQI,Janus SG Global Quality Income ETF,27.01,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sgqi
JSML,JSML,Janus Small Cap Growth Alpha ETF,31.55,6373100,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jsml
JSMD,JSMD,Janus Small/Mid Cap Growth Alpha ETF,32.86,11566720,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jsmd
JASN,JASN,"Jason Industries, Inc.",1.2,31077908.4,n/a,n/a,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/jasn
JASNW,JASNW,"Jason Industries, Inc.",0.046,0,n/a,n/a,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/jasnw
JAZZ,JAZZ,Jazz Pharmaceuticals plc,152.84,9131002739,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/jazz
JD,JD,"JD.com, Inc.",34.35,31504742131,917168621,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/jd
JSYN,JSYN,Jensyn Acquistion Corp.,10.24,52935680,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/jsyn
JSYNR,JSYNR,Jensyn Acquistion Corp.,0.29,0,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/jsynr
JSYNU,JSYNU,Jensyn Acquistion Corp.,10.72,0,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/jsynu
JSYNW,JSYNW,Jensyn Acquistion Corp.,0.2,0,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/jsynw
JBLU,JBLU,JetBlue Airways Corporation,21.53,7181708060,n/a,n/a,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/jblu
JTPY,JTPY,JetPay Corporation,2,31177968,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/jtpy
JCTCF,JCTCF,Jewett-Cameron Trading Company,11.9859,27403291.25,n/a,n/a,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/jctcf
JIVE,JIVE,"Jive Software, Inc.",4.7,372115398.3,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/jive
WYIG,WYIG,JM Global Holding Company,9.98,65493750,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/wyig
WYIGU,WYIGU,JM Global Holding Company,10.4,68250000,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/wyigu
WYIGW,WYIGW,JM Global Holding Company,0.43,0,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/wyigw
JMU,JMU,JMU Limited,2.33,27428923.1,11772070,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/jmu
JBSS,JBSS,"John B. Sanfilippo & Son, Inc.",72.97,822040908.1,n/a,n/a,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/jbss
JOUT,JOUT,Johnson Outdoors Inc.,36.07,360092473,n/a,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/jout
JNCE,JNCE,"Jounce Therapeutics, Inc.",24.16,777093571,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/jnce
JNP,JNP,"Juniper Pharmaceuticals, Inc.",4,43375008,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/jnp
JUNO,JUNO,"Juno Therapeutics, Inc.",23.79,2522226125,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/juno
KTWO,KTWO,"K2M Group Holdings, Inc.",21.21,900680868.4,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/ktwo
KALU,KALU,Kaiser Aluminum Corporation,83.36,1440680037,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/kalu
KALV,KALV,"KalVista Pharmaceuticals, Inc.",7.08,68768337.36,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kalv
KMDA,KMDA,Kamada Ltd.,6.94,252950383.1,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kmda
KNDI,KNDI,"Kandi Technologies Group, Inc.",3.8,181534124.4,n/a,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/kndi
KPTI,KPTI,Karyopharm Therapeutics Inc.,11.31,473902628.6,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kpti
KAACU,KAACU,Kayne Anderson Acquisition Corp.,10.04,0,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/kaacu
KBSF,KBSF,KBS Fashion Group Limited,5.1,9016300.2,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/kbsf
KCAP,KCAP,"KCAP Financial, Inc.",3.75,139567380,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kcap
KRNY,KRNY,Kearny Financial,15.2,1341254764,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/krny
KELYA,KELYA,"Kelly Services, Inc.",21.65,827981560.8,n/a,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/kelya
KELYB,KELYB,"Kelly Services, Inc.",21,803122992,n/a,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/kelyb
KMPH,KMPH,"KemPharm, Inc.",4.25,62249673.5,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kmph
KFFB,KFFB,Kentucky First Federal Bancorp,9.7,82289959.7,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/kffb
KERX,KERX,"Keryx Biopharmaceuticals, Inc.",5.69,612629753.6,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kerx
KEQU,KEQU,Kewaunee Scientific Corporation,22.95,62239321.35,n/a,n/a,Capital Goods,Medical Specialities,http://www.nasdaq.com/symbol/kequ
KTEC,KTEC,"Key Technology, Inc.",13.14,84131806.5,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/ktec
KTCC,KTCC,Key Tronic Corporation,7.11,76501324.8,n/a,n/a,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/ktcc
KFRC,KFRC,"Kforce, Inc.",22.65,607250395.8,n/a,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/kfrc
KE,KE,"Kimball Electronics, Inc.",17.1,467344350.9,n/a,n/a,Technology,Electrical Products,http://www.nasdaq.com/symbol/ke
KBAL,KBAL,"Kimball International, Inc.",17.43,649018599.6,n/a,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/kbal
KIN,KIN,"Kindred Biosciences, Inc.",7.15,157802058.7,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kin
KGJI,KGJI,Kingold Jewelry Inc.,1.39,91766225.13,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/kgji
KINS,KINS,"Kingstone Companies, Inc",15.3,162506915.1,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/kins
KONE,KONE,Kingtone Wirelessinfo Solution Holding Ltd,3.58,2557462.5,714375,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/kone
KNSL,KNSL,"Kinsale Capital Group, Inc.",33.92,711258541.4,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/knsl
KIRK,KIRK,"Kirkland&#39;s, Inc.",12.25,194977896.8,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/kirk
KITE,KITE,"Kite Pharma, Inc.",79.5,4424384403,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/kite
KTOV,KTOV,Kitov Pharmaceuticals Holdings Ltd.,1.85,8582790.1,4639346,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ktov
KTOVW,KTOVW,Kitov Pharmaceuticals Holdings Ltd.,0.49,0,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ktovw
KLAC,KLAC,KLA-Tencor Corporation,98.37,15417463208,n/a,n/a,Capital Goods,Electronic Components,http://www.nasdaq.com/symbol/klac
KLRE,KLRE,KLR Energy Acquisition Corp.,10.4,127690992,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/klre
KLREU,KLREU,KLR Energy Acquisition Corp.,11.6107,0,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/klreu
KLREW,KLREW,KLR Energy Acquisition Corp.,1.3,0,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/klrew
KLXI,KLXI,KLX Inc.,47.4,2451591421,n/a,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/klxi
KONA,KONA,"Kona Grill, Inc.",5.4,54439797.6,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/kona
KOPN,KOPN,Kopin Corporation,3.77,254649777.2,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/kopn
KRNT,KRNT,Kornit Digital Ltd.,20.1,673208556.3,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/krnt
KOSS,KOSS,Koss Corporation,2.06,15208374.36,n/a,n/a,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/koss
KWEB,KWEB,KraneShares CSI China Internet ETF,43.54,148036000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kweb
KTOS,KTOS,"Kratos Defense & Security Solutions, Inc.",7.6,656990238.4,n/a,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/ktos
KLIC,KLIC,"Kulicke and Soffa Industries, Inc.",20.64,1464524348,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/klic
KURA,KURA,"Kura Oncology, Inc.",10.4,222402096.8,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kura
KVHI,KVHI,"KVH Industries, Inc.",8.3,140290700.2,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/kvhi
FSTR,FSTR,L.B. Foster Company,13.4,141401463.2,n/a,n/a,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/fstr
LJPC,LJPC,La Jolla Pharmaceutical Company,28.59,522097914.6,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/ljpc
LSBK,LSBK,"Lake Shore Bancorp, Inc.",15.67,95834930.74,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/lsbk
LBAI,LBAI,"Lakeland Bancorp, Inc.",19.25,911062922,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/lbai
LKFN,LKFN,Lakeland Financial Corporation,44.11,1110723279,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/lkfn
LAKE,LAKE,"Lakeland Industries, Inc.",10.45,75884911.3,n/a,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/lake
LRCX,LRCX,Lam Research Corporation,139.98,22952380620,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/lrcx
LAMR,LAMR,Lamar Advertising Company,73,7147496503,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/lamr
LANC,LANC,Lancaster Colony Corporation,128.52,3525449856,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/lanc
LCA,LCA,"Landcadia Holdings, Inc.",9.97,373875000,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/lca
LCAHU,LCAHU,"Landcadia Holdings, Inc.",10.73,0,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/lcahu
LCAHW,LCAHW,"Landcadia Holdings, Inc.",0.68,0,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/lcahw
LNDC,LNDC,Landec Corporation,14.2,387733541.8,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/lndc
LARK,LARK,Landmark Bancorp Inc.,30.06,116329855.3,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/lark
LMRK,LMRK,Landmark Infrastructure Partners LP,15.85,358090522.7,n/a,n/a,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/lmrk
LMRKO,LMRKO,Landmark Infrastructure Partners LP,25.25,0,n/a,n/a,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/lmrko
LMRKP,LMRKP,Landmark Infrastructure Partners LP,25.44,0,n/a,n/a,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/lmrkp
LE,LE,"Lands&#39; End, Inc.",21.5,688631218.5,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/le
LSTR,LSTR,"Landstar System, Inc.",85.45,3582221655,n/a,n/a,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/lstr
LNTH,LNTH,"Lantheus Holdings, Inc.",11.6,430073526.4,n/a,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/lnth
LTRX,LTRX,"Lantronix, Inc.",3.18,55554393.3,n/a,n/a,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/ltrx
LSCC,LSCC,Lattice Semiconductor Corporation,6.85,833976937.3,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/lscc
LAUR,LAUR,"Laureate Education, Inc.",14.26,2401447871,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/laur
LAWS,LAWS,"Lawson Products, Inc.",21.5,189969915,n/a,n/a,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/laws
LAYN,LAYN,Layne Christensen Company,8.06,159624479.6,n/a,n/a,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/layn
LCNB,LCNB,LCNB Corporation,21.8,217852261.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/lcnb
LBIX,LBIX,Leading Brands Inc,1.9,5324582.8,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/lbix
LPTX,LPTX,"LEAP THERAPEUTICS, INC.",7.25,68095001.5,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/lptx
LGCY,LGCY,Legacy Reserves LP,2.14,155417401.6,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/lgcy
LGCYO,LGCYO,Legacy Reserves LP,9.08,63560000,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/lgcyo
LGCYP,LGCYP,Legacy Reserves LP,8.84,17680000,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/lgcyp
LTXB,LTXB,"LegacyTexas Financial Group, Inc.",36.76,1762279289,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ltxb
DDBI,DDBI,Legg Mason Developed EX-US Diversified Core ETF,25.8578,5171560,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ddbi
EDBI,EDBI,Legg Mason Emerging Markets Diversified Core ETF,29.03,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/edbi
INFR,INFR,Legg Mason Global Infrastructure ETF,27.096,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/infr
LVHD,LVHD,Legg Mason Low Volatility High Dividend ETF,29.74,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lvhd
UDBI,UDBI,Legg Mason US Diversified Core ETF,28.51,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/udbi
LMAT,LMAT,"LeMaitre Vascular, Inc.",25.14,470178034.3,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/lmat
TREE,TREE,"LendingTree, Inc.",127.15,1505422432,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/tree
LXRX,LXRX,"Lexicon Pharmaceuticals, Inc.",14.97,1561666328,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lxrx
LGIH,LGIH,"LGI Homes, Inc.",30.98,668919819.2,n/a,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/lgih
LHCG,LHCG,LHC Group,52.78,958140991.1,n/a,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/lhcg
LLIT,LLIT,Lianluo Smart Limited,1.55,10573927.95,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/llit
LBRDA,LBRDA,Liberty Broadband Corporation,87.8,15962554069,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbrda
LBRDK,LBRDK,Liberty Broadband Corporation,89.05,16189811388,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbrdk
LEXEA,LEXEA,"Liberty Expedia Holdings, Inc.",47.29,2693766319,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/lexea
LEXEB,LEXEB,"Liberty Expedia Holdings, Inc.",46.927,2673088858,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/lexeb
LBTYA,LBTYA,Liberty Global plc,34.53,30902336279,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbtya
LBTYB,LBTYB,Liberty Global plc,35.5,31770429711,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbtyb
LBTYK,LBTYK,Liberty Global plc,33.74,30195332351,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbtyk
LILA,LILA,Liberty Global plc,21.79,3763942564,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lila
LILAK,LILAK,Liberty Global plc,22.39,3867584856,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lilak
LVNTA,LVNTA,Liberty Interactive Corporation,52.23,4463006389,n/a,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/lvnta
LVNTB,LVNTB,Liberty Interactive Corporation,44.86,3833246536,n/a,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/lvntb
QVCA,QVCA,Liberty Interactive Corporation,21.17,9545325846,n/a,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/qvca
QVCB,QVCB,Liberty Interactive Corporation,21.64,9757243803,n/a,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/qvcb
BATRA,BATRA,Liberty Media Corporation,24.52,0,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/batra
BATRK,BATRK,Liberty Media Corporation,24.28,1200671421,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/batrk
FWONA,FWONA,Liberty Media Corporation,32.99,0,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/fwona
FWONK,FWONK,Liberty Media Corporation,34.64,6991458609,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/fwonk
LSXMA,LSXMA,Liberty Media Corporation,39.71,0,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/lsxma
LSXMB,LSXMB,Liberty Media Corporation,38.9783,0,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/lsxmb
LSXMK,LSXMK,Liberty Media Corporation,39.54,13265790518,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/lsxmk
TAX,TAX,"Liberty Tax, Inc.",14.3,181360465,n/a,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/tax
LTRPA,LTRPA,"Liberty TripAdvisor Holdings, Inc.",13.75,1031296214,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/ltrpa
LTRPB,LTRPB,"Liberty TripAdvisor Holdings, Inc.",14.3,1072548062,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/ltrpb
